sku,date,actual,pred_p50,pred_aq,pred_log,pred_combo,acc_p50,acc_aq,acc_log,acc_combo,cv,chosen_q,is_promo
H0082,2025-11-29,58,105.0,105.0,90.2,99.1,19.0,19.0,44.6,29.2,0.69,0.5,1
H0083,2025-10-01,4,4.5,3.8,4.7,4.3,86.8,95.8,81.8,93.0,1.65,0.4,0
H0083,2025-10-02,5,4.2,3.5,4.2,3.9,83.1,70.7,84.0,77.4,1.65,0.4,0
H0083,2025-10-03,2,4.9,4.1,5.0,4.5,0.0,0.0,0.0,0.0,1.65,0.4,0
H0083,2025-10-04,5,4.6,3.8,4.3,4.1,92.1,76.8,85.3,81.0,1.65,0.4,0
H0083,2025-10-05,9,4.9,4.0,5.1,4.6,54.2,44.4,56.7,50.6,1.65,0.4,0
H0083,2025-10-06,5,4.3,3.6,3.8,3.7,85.5,71.0,75.3,73.2,1.65,0.4,0
H0083,2025-10-07,47,4.3,3.6,3.9,3.8,9.1,7.7,8.3,8.0,1.65,0.4,0
H0083,2025-10-08,56,4.6,3.9,4.2,4.0,8.3,7.0,7.5,7.2,1.65,0.4,0
H0083,2025-10-09,2,3.9,3.3,3.4,3.4,5.5,33.1,30.1,31.6,1.65,0.4,0
H0083,2025-10-10,8,3.9,3.3,3.4,3.3,48.7,41.4,41.9,41.7,1.65,0.4,0
H0083,2025-10-11,1,3.6,3.1,3.3,3.2,0.0,0.0,0.0,0.0,1.65,0.4,0
H0083,2025-10-12,1,3.8,3.3,3.4,3.3,0.0,0.0,0.0,0.0,1.65,0.4,0
H0083,2025-10-13,1,3.7,3.2,3.4,3.3,0.0,0.0,0.0,0.0,1.65,0.4,0
H0083,2025-10-14,2,3.7,3.2,3.5,3.3,17.3,41.8,23.9,32.9,1.65,0.4,0
H0083,2025-10-15,3,3.7,3.1,3.5,3.3,77.5,95.1,83.8,89.4,1.65,0.4,0
H0083,2025-10-16,8,3.9,3.3,3.7,3.5,48.5,41.5,45.9,43.7,1.65,0.4,0
H0083,2025-10-17,6,4.1,3.4,4.0,3.7,68.0,57.1,66.2,61.6,1.65,0.4,0
H0083,2025-10-18,5,4.0,3.3,4.0,3.7,79.2,66.9,79.6,73.2,1.65,0.4,0
H0083,2025-10-19,6,4.0,3.4,4.0,3.7,66.8,56.4,65.9,61.1,1.65,0.4,0
H0083,2025-10-20,5,4.7,4.0,4.0,4.0,94.2,80.8,79.5,80.2,1.65,0.4,0
H0083,2025-10-21,1,4.1,3.5,3.9,3.7,0.0,0.0,0.0,0.0,1.65,0.4,0
H0083,2025-10-22,2,4.0,3.4,3.8,3.6,0.6,29.4,10.4,19.9,1.65,0.4,0
H0083,2025-10-23,0,4.0,3.5,3.7,3.6,0.0,0.0,0.0,0.0,1.65,0.4,0
H0083,2025-10-24,5,4.1,3.5,3.7,3.6,82.2,70.9,74.8,72.8,1.65,0.4,0
H0083,2025-10-25,6,4.0,3.4,3.8,3.6,67.1,57.3,63.0,60.2,1.65,0.4,0
H0083,2025-10-26,4,4.1,3.4,3.8,3.6,98.3,85.9,95.0,90.5,1.65,0.4,0
H0083,2025-10-27,6,4.1,3.5,3.8,3.7,68.1,58.7,63.2,61.0,1.65,0.4,0
H0083,2025-10-28,7,4.3,3.7,3.9,3.8,61.1,53.0,55.2,54.1,1.65,0.4,0
H0083,2025-10-29,7,4.1,3.5,3.8,3.7,58.1,49.8,54.6,52.2,1.65,0.4,0
H0083,2025-10-30,3,4.0,3.4,3.8,3.6,66.3,85.1,72.3,78.7,1.65,0.4,0
H0083,2025-10-31,6,4.1,3.5,3.8,3.7,68.7,58.7,63.9,61.3,1.65,0.4,0
H0083,2025-11-01,1,4.1,3.5,3.9,3.7,0.0,0.0,0.0,0.0,1.65,0.4,0
H0083,2025-11-02,7,4.5,3.7,4.2,3.9,63.9,53.1,59.7,56.4,1.65,0.4,0
H0083,2025-11-03,2,8.5,7.1,6.3,6.7,0.0,0.0,0.0,0.0,1.65,0.4,0
H0083,2025-11-04,4,4.5,3.7,4.1,3.9,88.1,92.8,98.1,97.4,1.65,0.4,0
H0083,2025-11-05,3,4.6,3.9,4.1,4.0,46.5,68.4,64.1,66.2,1.65,0.4,0
H0083,2025-11-06,5,4.5,3.9,4.1,4.0,90.1,77.3,81.7,79.5,1.65,0.4,0
H0083,2025-11-07,4,4.6,4.0,4.1,4.0,84.4,99.2,97.1,98.9,1.65,0.4,0
H0083,2025-11-08,2,4.6,4.0,4.1,4.1,0.0,0.0,0.0,0.0,1.65,0.4,0
H0083,2025-11-09,4,4.9,4.2,4.2,4.2,77.8,95.5,94.4,94.9,1.65,0.4,0
H0083,2025-11-10,6,5.9,4.9,4.7,4.8,98.6,82.0,77.7,79.9,1.65,0.4,0
H0083,2025-11-11,0,4.8,3.9,4.3,4.1,0.0,0.0,0.0,0.0,1.65,0.4,0
H0083,2025-11-12,1,5.4,4.6,4.4,4.5,0.0,0.0,0.0,0.0,1.65,0.4,0
H0083,2025-11-13,3,4.9,4.2,4.3,4.2,37.5,60.0,57.2,58.6,1.65,0.4,0
H0083,2025-11-14,5,4.7,4.0,4.2,4.1,93.5,80.1,83.8,81.9,1.65,0.4,0
H0083,2025-11-15,4,4.8,4.1,4.2,4.2,79.7,97.0,93.9,95.4,1.65,0.4,0
H0083,2025-11-16,4,4.7,4.0,4.2,4.1,83.2,99.1,94.9,97.9,1.65,0.4,0
H0083,2025-11-17,3,5.2,4.5,4.6,4.5,25.2,51.6,46.6,49.1,1.65,0.4,0
H0083,2025-11-18,3,6.1,5.1,5.5,5.3,0.0,30.1,18.0,24.0,1.65,0.4,0
H0083,2025-11-19,2,7.9,6.4,7.2,6.8,0.0,0.0,0.0,0.0,1.65,0.4,0
H0083,2025-11-20,30,7.8,6.3,7.2,6.7,25.9,21.0,23.8,22.4,1.65,0.4,0
H0083,2025-11-21,20,10.6,8.6,9.0,8.8,53.1,43.1,45.1,44.1,1.65,0.4,0
H0083,2025-11-22,18,15.4,12.9,15.4,14.1,85.7,71.7,85.4,78.6,1.65,0.4,1
H0083,2025-11-23,18,19.5,16.5,18.5,17.5,91.9,91.9,97.3,97.3,1.65,0.4,1
H0083,2025-11-24,20,19.2,16.1,18.6,17.4,95.9,80.7,92.8,86.8,1.65,0.4,1
H0083,2025-11-25,32,20.2,17.0,18.2,17.6,63.1,53.2,57.0,55.1,1.65,0.4,1
H0083,2025-11-26,25,28.0,24.2,22.7,23.4,88.2,96.8,90.7,93.7,1.65,0.4,1
H0083,2025-11-27,34,26.3,21.3,21.6,21.4,77.2,62.5,63.6,63.1,1.65,0.4,1
H0083,2025-11-28,59,41.8,38.0,32.9,35.5,70.8,64.5,55.7,60.1,1.65,0.4,2
H0083,2025-11-29,34,34.8,30.9,26.5,28.7,97.6,90.7,77.9,84.3,1.65,0.4,1
H0086,2025-10-01,45,39.4,37.0,39.4,38.2,87.5,82.2,87.5,84.8,1.35,0.4,0
H0086,2025-10-02,52,49.7,46.9,48.5,47.7,95.7,90.2,93.2,91.7,1.35,0.4,0
H0086,2025-10-03,29,45.9,42.7,42.7,42.7,41.8,52.8,52.8,52.8,1.35,0.4,0
H0086,2025-10-04,45,49.8,46.8,48.6,47.7,89.2,95.9,91.9,93.9,1.35,0.4,0
H0086,2025-10-05,62,61.7,57.6,63.3,60.5,99.5,93.0,97.9,97.5,1.35,0.4,0
H0086,2025-10-06,30,48.0,44.3,47.8,46.0,40.1,52.2,40.8,46.5,1.35,0.4,0
H0086,2025-10-07,192,191.3,181.5,176.1,178.8,99.6,94.5,91.7,93.1,1.35,0.4,0
H0086,2025-10-08,230,203.9,194.9,203.3,199.1,88.7,84.8,88.4,86.6,1.35,0.4,0
H0086,2025-10-09,85,84.2,78.0,76.1,77.0,99.0,91.8,89.5,90.6,1.35,0.4,0
H0086,2025-10-10,58,61.9,57.9,54.4,56.1,93.3,99.8,93.8,96.8,1.35,0.4,0
H0086,2025-10-11,91,62.8,58.9,58.1,58.5,69.0,64.7,63.8,64.2,1.35,0.4,0
H0086,2025-10-12,76,63.4,59.7,60.8,60.2,83.5,78.5,80.0,79.3,1.35,0.4,0
H0086,2025-10-13,60,63.7,60.2,59.7,59.9,93.9,99.7,99.5,99.9,1.35,0.4,0
H0086,2025-10-14,52,52.0,48.6,46.7,47.7,100.0,93.6,89.9,91.7,1.35,0.4,0
H0086,2025-10-15,65,47.3,44.0,43.1,43.6,72.8,67.7,66.4,67.0,1.35,0.4,0
H0086,2025-10-16,45,45.8,42.4,42.5,42.5,98.3,94.3,94.5,94.4,1.35,0.4,0
H0086,2025-10-17,51,47.6,44.1,43.4,43.8,93.4,86.5,85.1,85.8,1.35,0.4,0
H0086,2025-10-18,54,51.4,47.4,46.6,47.0,95.1,87.8,86.3,87.0,1.35,0.4,0
H0086,2025-10-19,73,71.3,65.7,64.9,65.3,97.7,90.0,88.9,89.4,1.35,0.4,0
H0086,2025-10-20,33,46.9,43.1,46.1,44.6,57.7,69.3,60.2,64.8,1.35,0.4,0
H0086,2025-10-21,56,51.5,47.1,46.3,46.7,92.0,84.1,82.7,83.4,1.35,0.4,0
H0086,2025-10-22,49,48.6,44.9,43.7,44.3,99.3,91.6,89.2,90.4,1.35,0.4,0
H0086,2025-10-23,56,59.4,54.9,54.3,54.6,93.9,98.0,97.0,97.5,1.35,0.4,0
H0086,2025-10-24,33,46.4,42.9,42.2,42.5,59.4,70.1,72.2,71.2,1.35,0.4,0
H0086,2025-10-25,49,54.2,50.0,46.3,48.1,89.4,98.0,94.6,98.3,1.35,0.4,0
H0086,2025-10-26,58,84.8,78.5,66.8,72.6,53.8,64.7,84.8,74.8,1.35,0.4,0
H0086,2025-10-27,62,53.9,49.6,47.8,48.7,86.9,80.0,77.1,78.5,1.35,0.4,0
H0086,2025-10-28,41,52.1,47.9,44.5,46.2,73.0,83.1,91.5,87.3,1.35,0.4,0
H0086,2025-10-29,60,57.0,52.5,49.5,51.0,95.0,87.6,82.5,85.1,1.35,0.4,0
H0086,2025-10-30,73,59.7,55.1,52.0,53.6,81.7,75.5,71.3,73.4,1.35,0.4,0
H0086,2025-10-31,48,53.6,49.2,46.2,47.7,88.3,97.6,96.2,99.3,1.35,0.4,0
H0086,2025-11-01,73,86.0,79.2,62.5,70.8,82.2,91.6,85.6,97.0,1.35,0.4,0
H0086,2025-11-02,142,102.3,94.1,85.3,89.7,72.1,66.3,60.1,63.2,1.35,0.4,0
H0086,2025-11-03,93,81.9,75.1,72.1,73.6,88.0,80.8,77.6,79.2,1.35,0.4,0
H0086,2025-11-04,93,66.0,60.3,57.4,58.8,71.0,64.8,61.8,63.3,1.35,0.4,0
H0086,2025-11-05,74,65.4,59.9,58.1,59.0,88.4,81.0,78.5,79.7,1.35,0.4,0
H0086,2025-11-06,84,69.1,62.9,59.6,61.2,82.3,74.9,70.9,72.9,1.35,0.4,0
H0086,2025-11-07,82,73.6,67.5,62.9,65.2,89.8,82.3,76.7,79.5,1.35,0.4,0
H0086,2025-11-08,137,82.6,75.7,70.6,73.1,60.3,55.2,51.5,53.4,1.35,0.4,0
H0086,2025-11-09,196,143.5,132.5,125.8,129.2,73.2,67.6,64.2,65.9,1.35,0.4,0
H0086,2025-11-10,213,179.7,166.5,153.2,159.8,84.4,78.2,71.9,75.0,1.35,0.4,0
H0086,2025-11-11,243,146.6,135.4,123.5,129.4,60.3,55.7,50.8,53.3,1.35,0.4,0
H0086,2025-11-12,230,125.8,116.0,107.1,111.5,54.7,50.4,46.6,48.5,1.35,0.4,0
H0086,2025-11-13,214,125.7,115.6,109.3,112.5,58.7,54.0,51.1,52.6,1.35,0.4,0
H0086,2025-11-14,229,130.3,119.9,113.7,116.8,56.9,52.3,49.7,51.0,1.35,0.4,0
H0086,2025-11-15,310,151.6,139.4,132.2,135.8,48.9,45.0,42.7,43.8,1.35,0.4,0
H0086,2025-11-16,382,171.0,156.6,154.7,155.6,44.8,41.0,40.5,40.7,1.35,0.4,0
H0086,2025-11-17,180,148.8,135.7,129.9,132.8,82.7,75.4,72.1,73.8,1.35,0.4,0
H0086,2025-11-18,144,145.9,134.0,132.0,133.0,98.7,93.1,91.6,92.3,1.35,0.4,0
H0086,2025-11-19,172,161.5,149.3,141.0,145.1,93.9,86.8,82.0,84.4,1.35,0.4,0
H0086,2025-11-20,330,226.9,211.2,198.0,204.6,68.7,64.0,60.0,62.0,1.35,0.4,0
H0086,2025-11-21,260,247.6,230.4,207.4,218.9,95.2,88.6,79.8,84.2,1.35,0.4,0
H0086,2025-11-22,315,351.7,331.6,299.8,315.7,88.3,94.7,95.2,99.8,1.35,0.4,1
H0086,2025-11-23,450,405.6,383.9,400.3,392.1,90.1,85.3,89.0,87.1,1.35,0.4,1
H0086,2025-11-24,348,332.4,311.1,284.2,297.6,95.5,89.4,81.7,85.5,1.35,0.4,1
H0086,2025-11-25,324,327.1,306.2,255.0,280.6,99.0,94.5,78.7,86.6,1.35,0.4,1
H0086,2025-11-26,253,355.0,335.4,293.0,314.2,59.7,67.4,84.2,75.8,1.35,0.4,1
H0086,2025-11-27,315,406.8,381.9,323.8,352.8,70.9,78.8,97.2,88.0,1.35,0.4,1
H0086,2025-11-28,839,684.6,651.5,732.4,692.0,81.6,77.6,87.3,82.5,1.35,0.4,2
H0086,2025-11-29,563,519.0,490.2,460.6,475.4,92.2,87.1,81.8,84.4,1.35,0.4,1
H0087,2025-10-01,64,53.4,53.4,53.6,53.5,83.4,83.4,83.7,83.6,1.35,0.5,0
H0087,2025-10-02,81,56.6,56.6,57.8,57.2,69.9,69.9,71.4,70.7,1.35,0.5,0
H0087,2025-10-03,86,61.5,61.5,61.4,61.4,71.5,71.5,71.4,71.4,1.35,0.5,0
H0087,2025-10-04,91,63.1,63.1,63.1,63.1,69.3,69.3,69.3,69.3,1.35,0.5,0
H0087,2025-10-05,65,65.0,65.0,65.6,65.3,99.9,99.9,99.0,99.5,1.35,0.5,0
H0087,2025-10-06,50,65.4,65.4,67.2,66.3,69.2,69.2,65.5,67.4,1.35,0.5,0
H0087,2025-10-07,595,73.9,73.9,71.7,72.8,12.4,12.4,12.1,12.2,1.35,0.5,0
H0087,2025-10-08,630,74.2,74.2,70.9,72.6,11.8,11.8,11.3,11.5,1.35,0.5,0
H0087,2025-10-09,74,64.0,64.0,61.0,62.5,86.5,86.5,82.5,84.5,1.35,0.5,0
H0087,2025-10-10,80,61.4,61.4,57.1,59.2,76.7,76.7,71.3,74.0,1.35,0.5,0
H0087,2025-10-11,71,60.1,60.1,54.9,57.5,84.6,84.6,77.4,81.0,1.35,0.5,0
H0087,2025-10-12,66,57.3,57.3,51.9,54.6,86.9,86.9,78.7,82.8,1.35,0.5,0
H0087,2025-10-13,76,55.0,55.0,49.7,52.4,72.4,72.4,65.4,68.9,1.35,0.5,0
H0087,2025-10-14,65,53.4,53.4,47.8,50.6,82.1,82.1,73.6,77.8,1.35,0.5,0
H0087,2025-10-15,84,52.7,52.7,47.1,49.9,62.8,62.8,56.1,59.5,1.35,0.5,0
H0087,2025-10-16,88,55.1,55.1,48.0,51.6,62.6,62.6,54.5,58.6,1.35,0.5,0
H0087,2025-10-17,101,58.2,58.2,51.7,54.9,57.6,57.6,51.2,54.4,1.35,0.5,0
H0087,2025-10-18,108,60.5,60.5,52.2,56.4,56.1,56.1,48.3,52.2,1.35,0.5,0
H0087,2025-10-19,105,60.0,60.0,52.9,56.5,57.1,57.1,50.4,53.8,1.35,0.5,0
H0087,2025-10-20,69,56.1,56.1,50.8,53.4,81.4,81.4,73.6,77.5,1.35,0.5,0
H0087,2025-10-21,86,52.6,52.6,48.9,50.8,61.2,61.2,56.8,59.0,1.35,0.5,0
H0087,2025-10-22,83,51.9,51.9,48.2,50.1,62.5,62.5,58.1,60.3,1.35,0.5,0
H0087,2025-10-23,82,52.8,52.8,46.9,49.9,64.4,64.4,57.2,60.8,1.35,0.5,0
H0087,2025-10-24,123,55.2,55.2,46.8,51.0,44.9,44.9,38.0,41.4,1.35,0.5,0
H0087,2025-10-25,99,57.5,57.5,47.5,52.5,58.0,58.0,47.9,53.0,1.35,0.5,0
H0087,2025-10-26,111,57.0,57.0,47.2,52.1,51.3,51.3,42.5,46.9,1.35,0.5,0
H0087,2025-10-27,94,52.8,52.8,45.0,48.9,56.2,56.2,47.9,52.1,1.35,0.5,0
H0087,2025-10-28,60,49.9,49.9,43.8,46.9,83.2,83.2,73.1,78.1,1.35,0.5,0
H0087,2025-10-29,64,49.7,49.7,44.4,47.0,77.6,77.6,69.3,73.5,1.35,0.5,0
H0087,2025-10-30,80,52.6,52.6,46.6,49.6,65.7,65.7,58.2,62.0,1.35,0.5,0
H0087,2025-10-31,72,58.1,58.1,49.6,53.8,80.7,80.7,68.9,74.8,1.35,0.5,0
H0087,2025-11-01,95,66.5,66.5,55.9,61.2,70.0,70.0,58.8,64.4,1.35,0.5,0
H0087,2025-11-02,105,75.1,75.1,64.7,69.9,71.5,71.5,61.6,66.6,1.35,0.5,0
H0087,2025-11-03,31,53.2,53.2,48.5,50.8,28.3,28.3,43.7,36.0,1.35,0.5,0
H0087,2025-11-04,82,64.2,64.2,58.3,61.3,78.3,78.3,71.1,74.7,1.35,0.5,0
H0087,2025-11-05,86,68.1,68.1,60.9,64.5,79.2,79.2,70.9,75.0,1.35,0.5,0
H0087,2025-11-06,92,77.6,77.6,70.6,74.1,84.3,84.3,76.7,80.5,1.35,0.5,0
H0087,2025-11-07,118,87.9,87.9,78.6,83.3,74.5,74.5,66.6,70.6,1.35,0.5,0
H0087,2025-11-08,116,90.6,90.6,82.3,86.5,78.1,78.1,71.0,74.5,1.35,0.5,0
H0087,2025-11-09,146,101.7,101.7,93.2,97.5,69.7,69.7,63.8,66.7,1.35,0.5,0
H0087,2025-11-10,108,112.5,112.5,107.0,109.8,95.8,95.8,99.1,98.4,1.35,0.5,0
H0087,2025-11-11,98,101.9,101.9,99.9,100.9,96.0,96.0,98.1,97.0,1.35,0.5,0
H0087,2025-11-12,88,81.0,81.0,82.0,81.5,92.1,92.1,93.2,92.6,1.35,0.5,0
H0087,2025-11-13,92,79.3,79.3,78.9,79.1,86.2,86.2,85.8,86.0,1.35,0.5,0
H0087,2025-11-14,124,83.6,83.6,81.3,82.5,67.4,67.4,65.6,66.5,1.35,0.5,0
H0087,2025-11-15,138,107.8,107.8,101.9,104.8,78.1,78.1,73.8,76.0,1.35,0.5,0
H0087,2025-11-16,99,130.5,130.5,120.3,125.4,68.2,68.2,78.5,73.4,1.35,0.5,0
H0087,2025-11-17,47,110.9,110.9,109.3,110.1,0.0,0.0,0.0,0.0,1.35,0.5,0
H0087,2025-11-18,63,128.2,128.2,134.1,131.2,0.0,0.0,0.0,0.0,1.35,0.5,0
H0087,2025-11-19,65,178.1,178.1,192.1,185.1,0.0,0.0,0.0,0.0,1.35,0.5,0
H0087,2025-11-20,557,321.3,321.3,369.8,345.5,57.7,57.7,66.4,62.0,1.35,0.5,0
H0087,2025-11-21,371,170.7,170.7,181.8,176.3,46.0,46.0,49.0,47.5,1.35,0.5,0
H0087,2025-11-22,425,172.1,172.1,180.7,176.4,40.5,40.5,42.5,41.5,1.35,0.5,1
H0087,2025-11-23,505,214.1,214.1,212.1,213.1,42.4,42.4,42.0,42.2,1.35,0.5,1
H0087,2025-11-24,388,175.8,175.8,190.5,183.1,45.3,45.3,49.1,47.2,1.35,0.5,1
H0087,2025-11-25,377,187.1,187.1,193.2,190.1,49.6,49.6,51.2,50.4,1.35,0.5,1
H0087,2025-11-26,426,162.3,162.3,180.2,171.2,38.1,38.1,42.3,40.2,1.35,0.5,1
H0087,2025-11-27,569,205.1,205.1,238.2,221.6,36.1,36.1,41.9,39.0,1.35,0.5,1
H0087,2025-11-28,1321,507.6,507.6,810.0,658.8,38.4,38.4,61.3,49.9,1.35,0.5,2
H0087,2025-11-29,794,436.3,436.3,620.3,528.3,55.0,55.0,78.1,66.5,1.35,0.5,1
H0088,2025-10-01,36,36.9,32.9,37.0,34.9,97.5,91.4,97.3,97.0,3.8,0.4,0
H0088,2025-10-02,46,41.5,36.3,49.0,42.6,90.2,78.8,93.4,92.7,3.8,0.4,0
H0088,2025-10-03,37,49.3,41.6,65.0,53.3,66.6,87.6,24.2,55.9,3.8,0.4,0
H0088,2025-10-04,40,65.8,54.7,84.8,69.8,35.5,63.1,0.0,25.6,3.8,0.4,0
H0088,2025-10-05,31,74.1,58.7,230.4,144.6,0.0,10.7,0.0,0.0,3.8,0.4,0
H0088,2025-10-06,30,89.0,67.3,384.5,225.9,0.0,0.0,0.0,0.0,3.8,0.4,0
H0088,2025-10-07,1411,156.1,108.0,742.5,425.3,11.1,7.7,52.6,30.1,3.8,0.4,0
H0088,2025-10-08,1336,131.6,87.7,445.8,266.8,9.9,6.6,33.4,20.0,3.8,0.4,0
H0088,2025-10-09,241,75.4,60.1,220.0,140.0,31.3,24.9,91.3,58.1,3.8,0.4,0
H0088,2025-10-10,177,66.9,53.9,185.9,119.9,37.8,30.5,95.0,67.7,3.8,0.4,0
H0088,2025-10-11,186,59.7,48.7,110.5,79.6,32.1,26.2,59.4,42.8,3.8,0.4,0
H0088,2025-10-12,204,50.7,43.5,73.3,58.4,24.8,21.3,35.9,28.6,3.8,0.4,0
H0088,2025-10-13,58,48.8,42.1,44.2,43.2,84.1,72.6,76.2,74.4,3.8,0.4,0
H0088,2025-10-14,59,49.1,42.1,56.0,49.0,83.2,71.3,94.9,83.1,3.8,0.4,0
H0088,2025-10-15,51,47.2,40.9,32.6,36.8,92.5,80.2,64.0,72.1,3.8,0.4,0
H0088,2025-10-16,44,44.9,39.1,32.5,35.8,97.9,89.0,74.0,81.5,3.8,0.4,0
H0088,2025-10-17,63,56.8,45.9,103.2,74.6,90.1,72.9,36.1,81.6,3.8,0.4,0
H0088,2025-10-18,51,60.5,48.2,101.6,74.9,81.4,94.5,0.8,53.1,3.8,0.4,0
H0088,2025-10-19,53,53.8,43.9,100.0,71.9,98.5,82.8,11.4,64.3,3.8,0.4,0
H0088,2025-10-20,40,41.6,34.0,75.7,54.9,96.0,85.1,10.7,62.8,3.8,0.4,0
H0088,2025-10-21,30,41.8,33.6,77.7,55.7,60.6,88.0,0.0,14.5,3.8,0.4,0
H0088,2025-10-22,43,36.7,29.8,77.3,53.6,85.4,69.3,20.2,75.4,3.8,0.4,0
H0088,2025-10-23,38,38.2,31.4,84.9,58.1,99.4,82.6,0.0,47.0,3.8,0.4,0
H0088,2025-10-24,50,46.5,38.3,100.1,69.2,92.9,76.6,0.0,61.6,3.8,0.4,0
H0088,2025-10-25,45,51.6,42.7,89.2,65.9,85.3,94.9,1.8,53.4,3.8,0.4,0
H0088,2025-10-26,47,45.6,37.4,70.5,54.0,97.0,79.5,49.9,85.2,3.8,0.4,0
H0088,2025-10-27,49,41.8,34.8,67.4,51.1,85.3,71.0,62.4,95.7,3.8,0.4,0
H0088,2025-10-28,53,41.9,34.3,70.7,52.5,79.1,64.8,66.6,99.1,3.8,0.4,0
H0088,2025-10-29,48,43.4,35.4,69.3,52.3,90.5,73.8,55.7,90.9,3.8,0.4,0
H0088,2025-10-30,47,45.8,37.8,67.2,52.5,97.4,80.3,57.0,88.3,3.8,0.4,0
H0088,2025-10-31,46,51.3,41.6,75.5,58.5,88.4,90.4,35.9,72.7,3.8,0.4,0
H0088,2025-11-01,86,59.6,48.5,75.6,62.1,69.4,56.4,87.9,72.2,3.8,0.4,0
H0088,2025-11-02,78,54.8,45.2,81.8,63.5,70.2,57.9,95.1,81.4,3.8,0.4,0
H0088,2025-11-03,62,60.0,49.5,98.3,73.9,96.7,79.8,41.5,80.8,3.8,0.4,0
H0088,2025-11-04,77,65.9,54.5,97.9,76.2,85.6,70.8,72.8,99.0,3.8,0.4,0
H0088,2025-11-05,57,81.9,66.1,136.5,101.3,56.4,84.0,0.0,22.3,3.8,0.4,0
H0088,2025-11-06,45,76.5,61.1,109.7,85.4,30.1,64.2,0.0,10.2,3.8,0.4,0
H0088,2025-11-07,55,72.2,58.6,109.3,84.0,68.7,93.4,1.3,47.4,3.8,0.4,0
H0088,2025-11-08,52,73.9,59.3,98.8,79.1,58.0,85.9,10.1,48.0,3.8,0.4,0
H0088,2025-11-09,47,82.3,65.9,123.4,94.7,24.9,59.8,0.0,0.0,3.8,0.4,0
H0088,2025-11-10,45,85.4,68.5,118.1,93.3,10.3,47.8,0.0,0.0,3.8,0.4,0
H0088,2025-11-11,33,80.3,63.7,108.9,86.3,0.0,7.1,0.0,0.0,3.8,0.4,0
H0088,2025-11-12,36,68.4,53.1,97.3,75.2,9.9,52.4,0.0,0.0,3.8,0.4,0
H0088,2025-11-13,59,61.8,47.5,101.1,74.3,95.2,80.5,28.7,74.1,3.8,0.4,0
H0088,2025-11-14,61,66.3,50.4,94.9,72.7,91.4,82.7,44.4,80.8,3.8,0.4,0
H0088,2025-11-15,83,86.7,66.2,106.5,86.4,95.6,79.8,71.7,95.9,3.8,0.4,0
H0088,2025-11-16,81,108.3,82.9,113.2,98.0,66.3,97.7,60.3,79.0,3.8,0.4,0
H0088,2025-11-17,94,123.5,95.2,125.3,110.2,68.6,98.8,66.7,82.7,3.8,0.4,0
H0088,2025-11-18,90,74.1,56.7,81.4,69.0,82.4,63.0,90.4,76.7,3.8,0.4,0
H0088,2025-11-19,90,96.8,70.0,100.6,85.3,92.5,77.8,88.2,94.8,3.8,0.4,0
H0088,2025-11-20,1133,169.1,122.9,153.3,138.1,14.9,10.9,13.5,12.2,3.8,0.4,0
H0088,2025-11-21,806,219.2,166.6,269.3,217.9,27.2,20.7,33.4,27.0,3.8,0.4,0
H0088,2025-11-22,874,1177.2,1101.0,612.3,856.6,65.3,74.0,70.1,98.0,3.8,0.4,1
H0088,2025-11-23,1062,1180.8,1086.9,773.0,930.0,88.8,97.7,72.8,87.6,3.8,0.4,1
H0088,2025-11-24,804,1090.0,966.5,751.9,859.2,64.4,79.8,93.5,93.1,3.8,0.4,1
H0088,2025-11-25,724,1084.1,971.4,1250.4,1110.9,50.3,65.8,27.3,46.6,3.8,0.4,1
H0088,2025-11-26,719,1074.6,966.5,1651.0,1308.8,50.5,65.6,0.0,18.0,3.8,0.4,1
H0088,2025-11-27,757,1055.9,952.6,2103.3,1527.9,60.5,74.2,0.0,0.0,3.8,0.4,1
H0088,2025-11-28,1755,1388.2,1308.9,2687.6,1998.2,79.1,74.6,46.9,86.1,3.8,0.4,2
H0088,2025-11-29,979,884.9,760.0,1384.3,1072.1,90.4,77.6,58.6,90.5,3.8,0.4,1
H0089,2025-10-01,41,63.2,63.2,56.9,60.7,45.8,45.8,61.3,52.0,0.82,0.5,0
H0089,2025-10-02,56,51.7,51.7,44.0,48.6,92.4,92.4,78.5,86.8,0.82,0.5,0
H0089,2025-10-03,61,52.0,52.0,46.1,49.6,85.2,85.2,75.6,81.4,0.82,0.5,0
H0089,2025-10-04,58,57.1,57.1,52.1,55.1,98.5,98.5,89.9,95.1,0.82,0.5,0
H0089,2025-10-05,61,61.5,61.5,55.1,58.9,99.2,99.2,90.3,96.6,0.82,0.5,0
H0089,2025-10-06,48,66.7,66.7,58.6,63.4,61.1,61.1,77.9,67.8,0.82,0.5,0
H0089,2025-10-07,298,409.7,409.7,717.2,532.7,62.5,62.5,0.0,21.3,0.82,0.5,0
H0089,2025-10-08,303,377.9,377.9,582.1,459.6,75.3,75.3,7.9,48.3,0.82,0.5,0
H0089,2025-10-09,111,87.8,87.8,80.6,85.0,79.1,79.1,72.6,76.5,0.82,0.5,0
H0089,2025-10-10,69,49.1,49.1,45.2,47.5,71.2,71.2,65.5,68.9,0.82,0.5,0
H0089,2025-10-11,71,43.0,43.0,39.8,41.7,60.5,60.5,56.1,58.8,0.82,0.5,0
